employer,employer_rating,sector,industry,employer_founded,employer_revenue,location,min_salary,max_salary,rating_range,estimator_0,estimator_1,job_title_category_AI / ML Engineer,job_title_category_Data Analyst,job_title_category_Data Engineer,job_title_category_Data Scientist,job_title_category_Statistician,average_base_salary
1048,3.4,10,48,2016.0,0,345,138000.0,238000.0,2,0,1,1,0,0,0,0,187625.0
738,2.9,24,77,1986.0,0,257,120000.0,120000.0,1,0,1,0,0,0,1,0,120000.0
68,3.7,10,48,1994.0,9,253,136000.0,136000.0,2,0,1,0,0,0,1,0,136000.0
468,3.7,7,41,1986.0,8,107,75000.0,104000.0,2,1,0,0,1,0,0,0,88088.0
1103,4.3,3,16,1905.0,5,349,60000.0,85000.0,3,1,0,0,0,0,1,0,71741.0
299,3.6,24,77,1986.0,0,68,153600.0,192000.0,2,0,1,0,0,0,1,0,172800.0
27,5.0,10,45,1986.0,0,325,76000.0,112000.0,3,1,0,0,0,0,1,0,92527.0
393,4.3,5,49,1946.0,9,104,113000.0,150000.0,3,1,0,0,0,0,1,0,129926.0
163,4.3,13,12,2013.0,0,313,105000.0,120000.0,3,0,1,0,0,0,1,0,112500.0
364,4.0,18,9,1986.0,0,331,80000.0,150000.0,2,0,1,0,0,0,1,0,115000.0
411,3.7,13,12,1928.0,7,372,69000.0,108000.0,2,1,0,0,0,0,1,0,86554.0
352,3.4,13,12,2000.0,5,18,120000.0,140000.0,2,0,1,0,0,0,1,0,130000.0
451,4.1,21,81,1927.0,9,181,83000.0,117000.0,3,1,0,0,0,0,1,0,98911.0
16,3.8,13,12,1984.0,5,395,66000.0,93000.0,2,1,0,0,0,0,1,0,78033.0
1030,3.8,24,77,1986.0,0,329,70000.0,100000.0,2,0,1,0,0,0,1,0,85000.0
885,4.6,10,30,1986.0,3,313,96000.0,134400.0,3,0,1,0,0,0,1,0,115200.0
766,2.7,17,7,1986.0,2,313,78720.0,105600.0,1,0,1,0,0,0,1,0,92160.0
682,5.0,10,30,2012.0,0,313,160000.0,210000.0,3,0,1,1,0,0,0,0,185000.0
1029,3.6,11,47,1810.0,9,144,148000.0,222000.0,2,0,1,0,1,0,0,0,185000.0
574,4.1,14,51,1976.0,7,229,142000.0,241000.0,3,0,1,0,0,0,1,0,191700.0
1100,4.3,3,16,1817.0,8,9,70000.0,91000.0,3,1,0,0,0,0,0,1,79688.0
535,3.4,20,65,2018.0,0,15,99000.0,133000.0,2,1,0,0,0,0,1,0,114463.0
406,4.5,11,46,1971.0,0,362,104000.0,162000.0,3,1,0,0,0,0,1,0,129584.0
150,4.7,10,45,2008.0,0,10,102000.0,138000.0,3,1,0,0,0,0,1,0,118715.0
218,3.1,24,77,1986.0,0,13,89000.0,135000.0,2,1,0,0,0,0,1,0,109582.0
1044,3.6,18,8,1902.0,9,325,87000.0,115000.0,2,1,0,0,0,0,1,0,99807.0
3,5.0,24,77,1986.0,0,103,800000.0,900000.0,3,0,1,0,0,0,1,0,850000.0
246,4.4,10,45,1999.0,4,66,60000.0,90000.0,3,1,0,0,1,0,0,0,73412.0
983,3.8,18,8,1986.0,0,313,103000.0,179000.0,2,0,1,0,0,0,1,0,140600.0
203,4.1,5,49,1931.0,7,200,167000.0,266000.0,3,0,1,0,0,0,1,0,216517.0
560,4.0,5,6,1799.0,9,275,147000.0,260000.0,2,0,1,1,0,0,0,0,203625.0
494,3.6,5,6,1866.0,9,82,81000.0,119000.0,2,1,0,0,0,0,1,0,98365.0
681,3.9,24,77,1986.0,0,266,90000.0,100000.0,2,0,1,0,0,0,1,0,95000.0
376,5.0,10,45,1986.0,0,187,72000.0,106000.0,3,1,0,1,0,0,0,0,86985.0
391,3.8,6,56,1908.0,0,75,75000.0,117000.0,2,1,0,0,0,0,1,0,93234.0
1008,3.7,24,77,1986.0,0,313,96000.0,96000.0,2,0,1,0,1,0,0,0,96000.0
694,3.4,10,30,2012.0,5,183,75000.0,75000.0,2,0,1,0,0,0,1,0,75000.0
98,4.2,10,18,1976.0,9,93,184000.0,208000.0,3,0,1,1,0,0,0,0,196074.0
680,4.3,10,18,1975.0,9,309,94000.0,183000.0,3,0,1,0,0,0,1,0,138450.0
676,3.9,10,48,2004.0,9,222,171000.0,238000.0,2,0,1,1,0,0,0,0,204500.0
628,4.0,10,30,2007.0,3,78,95000.0,131000.0,2,1,0,0,0,0,1,0,111711.0
7,3.6,24,77,1986.0,0,358,64000.0,87000.0,2,0,1,0,0,0,0,1,75686.0
954,4.0,24,77,1986.0,0,395,101000.0,160000.0,2,1,0,0,0,0,1,0,127152.0
217,3.9,10,18,2013.0,0,332,101000.0,168000.0,2,1,0,0,0,0,1,0,129992.0
685,3.5,15,1,1987.0,5,384,110000.0,215000.0,2,0,1,0,0,0,1,0,162500.0
309,3.0,16,37,1986.0,2,318,110000.0,120000.0,1,0,1,0,0,0,1,0,115000.0
639,4.3,0,2,1968.0,7,395,94000.0,134000.0,3,1,0,0,1,0,0,0,111818.0
160,3.4,11,47,1937.0,5,41,140000.0,178000.0,2,0,1,0,0,0,1,0,159100.0
460,4.2,21,38,1905.0,9,330,84000.0,106000.0,3,1,0,0,0,0,1,0,94142.0
909,4.0,0,2,1979.0,0,160,153000.0,218000.0,2,0,1,0,0,0,1,0,185300.0
541,3.5,24,77,1986.0,0,66,103000.0,158000.0,2,1,0,0,0,0,1,0,127370.0
14,3.6,24,77,1986.0,0,313,134400.0,153600.0,2,0,1,0,0,0,1,0,144000.0
582,3.0,24,77,1986.0,0,318,80000.0,114000.0,1,1,0,0,0,0,1,0,95488.0
1129,3.8,22,74,1986.0,7,58,94000.0,158000.0,2,0,1,1,0,0,0,0,125500.0
98,4.2,10,18,1976.0,9,93,171000.0,257000.0,3,0,1,1,0,0,0,0,213600.0
98,4.2,10,18,1976.0,9,93,132000.0,242000.0,3,0,1,0,0,0,1,0,186900.0
638,4.7,15,1,1986.0,3,316,82000.0,114000.0,3,1,0,0,0,0,1,0,96614.0
498,4.1,10,45,1911.0,9,73,162000.0,244000.0,3,0,1,1,0,0,0,0,203000.0
919,3.8,13,12,2020.0,0,99,92000.0,136000.0,2,1,0,0,0,0,1,0,111962.0
904,3.0,24,77,1986.0,0,234,86400.0,86400.0,1,0,1,1,0,0,0,0,86400.0
423,3.0,10,45,1986.0,0,395,121000.0,161000.0,1,1,0,0,0,0,1,0,139505.0
693,3.4,7,41,1986.0,5,297,77145.6,94848.0,2,0,1,0,0,0,1,0,85996.79999999999
316,4.0,13,12,1850.0,9,182,71000.0,96000.0,2,1,0,0,0,0,1,0,82508.0
589,4.5,13,12,2007.0,4,161,66000.0,101000.0,3,1,0,0,0,0,1,0,81665.0
1136,3.1,7,41,2001.0,7,346,79000.0,108000.0,2,1,0,0,0,0,1,0,92074.0
969,3.8,10,30,1987.0,7,142,115200.0,127680.0,2,0,1,0,0,0,1,0,121440.0
646,4.0,11,46,1871.0,9,253,108000.0,163000.0,2,0,1,0,0,0,1,0,135403.0
680,4.3,10,18,1975.0,9,309,112000.0,218000.0,3,0,1,0,0,0,1,0,165200.0
1029,3.6,11,47,1810.0,9,144,72000.0,109000.0,2,0,1,0,0,1,0,0,90500.0
989,3.7,22,74,2001.0,9,29,112000.0,152000.0,2,0,1,0,0,0,1,0,132000.0
1035,4.1,4,54,2004.0,8,372,82000.0,118000.0,3,1,0,0,0,0,1,0,98339.0
841,3.6,0,2,1956.0,5,120,47000.0,78000.0,2,1,0,0,0,0,1,0,60303.0
744,3.7,7,41,2012.0,0,73,93000.0,131000.0,2,1,0,0,0,0,1,0,110585.0
182,4.9,24,77,1986.0,0,313,100000.0,135000.0,3,0,1,1,0,0,0,0,117251.0
639,4.3,0,2,1968.0,7,125,97000.0,150000.0,3,1,0,0,0,0,1,0,120908.0
14,3.8,24,77,1986.0,0,313,134400.0,153600.0,2,0,1,0,0,0,1,0,144000.0
676,3.9,10,48,2004.0,9,222,163000.0,225000.0,2,0,1,0,0,0,1,0,194000.0
325,3.9,10,45,2012.0,5,313,245760.0,245760.0,2,0,1,1,0,0,0,0,245760.0
200,4.3,3,16,1891.0,5,278,87000.0,132000.0,3,1,0,0,0,0,1,0,106930.0
1152,4.0,21,57,2004.0,6,194,82000.0,121000.0,2,1,0,0,0,0,1,0,99839.0
362,3.8,7,41,1986.0,0,246,91000.0,120000.0,2,1,0,0,0,0,1,0,104183.0
535,3.4,20,65,2018.0,0,15,110000.0,147000.0,2,1,0,0,0,0,1,0,127480.0
557,2.9,10,18,2013.0,2,313,130000.0,140000.0,1,0,1,0,0,0,1,0,135000.0
25,3.8,7,41,1888.0,9,4,126000.0,252000.0,2,0,1,0,0,0,1,0,188600.0
827,3.8,11,47,1937.0,9,385,70000.0,103000.0,2,0,1,0,0,0,1,0,86450.0
21,3.5,22,74,1876.0,9,8,159000.0,159000.0,2,0,1,0,0,0,1,0,159100.0
321,3.7,10,45,2005.0,2,218,165000.0,165000.0,2,0,1,0,0,0,1,0,165000.0
147,3.9,18,8,1863.0,9,72,85000.0,113000.0,2,1,0,0,0,0,1,0,97814.0
624,3.5,21,42,1921.0,9,68,92000.0,175000.0,2,0,1,0,0,0,1,0,133850.0
627,3.6,10,18,2012.0,0,332,141000.0,194000.0,2,1,0,0,0,0,1,0,165319.0
628,4.0,10,30,2007.0,3,78,74000.0,113000.0,2,1,0,0,0,0,1,0,91494.0
208,2.0,7,41,1986.0,0,87,90000.0,129000.0,0,1,0,0,0,0,1,0,108078.0
757,4.2,13,64,1986.0,0,332,131000.0,184000.0,3,1,0,0,0,0,1,0,155061.0
3,3.8,24,77,1986.0,0,103,800000.0,900000.0,2,0,1,0,0,0,1,0,850000.0
849,3.0,10,30,2014.0,2,395,67000.0,110000.0,1,1,0,0,0,0,1,0,85689.0
87,3.8,7,41,1882.0,0,73,68000.0,98000.0,2,1,0,0,0,0,1,0,81758.0
226,4.4,24,77,1986.0,0,332,72000.0,99000.0,3,0,1,0,0,0,1,0,85500.0
560,4.0,5,6,1799.0,9,372,69000.0,107000.0,2,1,0,1,0,0,0,0,85696.0
410,4.2,14,40,1892.0,9,345,171000.0,256000.0,3,0,1,1,0,0,0,0,213180.0
698,3.9,10,30,2003.0,6,384,120000.0,183000.0,2,1,0,0,0,0,1,0,148118.0
1201,4.4,9,39,1999.0,4,93,133000.0,179000.0,3,1,0,0,0,0,1,0,154258.0
960,4.0,7,41,1957.0,7,311,95347.2,126336.0,2,0,1,0,0,0,1,0,110841.6
39,3.6,10,48,2014.0,8,332,106000.0,155000.0,2,1,0,0,0,0,1,0,128380.0
462,3.3,7,41,1968.0,9,246,102000.0,137000.0,2,1,0,0,0,0,1,0,118686.0
401,3.2,14,21,2014.0,0,135,79000.0,130000.0,2,0,1,0,0,0,1,0,104500.0
403,4.9,24,77,1986.0,0,313,150000.0,300000.0,3,0,1,0,0,0,1,0,225000.0
702,3.1,24,77,1986.0,0,395,89000.0,126000.0,2,1,0,0,0,0,1,0,105650.0
45,5.0,24,77,1986.0,0,357,160000.0,220000.0,3,0,1,1,0,0,0,0,190000.0
1168,3.5,24,77,1986.0,0,313,40000.0,130000.0,2,0,1,1,0,0,0,0,85000.0
950,3.5,24,77,1986.0,0,18,70000.0,120000.0,2,0,1,0,0,0,1,0,95000.0
59,3.6,9,70,1986.0,0,253,140000.0,160000.0,2,0,1,0,0,0,1,0,150000.0
631,4.4,3,16,1861.0,7,56,110000.0,125000.0,3,0,1,0,0,0,1,0,117500.0
395,3.7,5,6,1864.0,7,220,72000.0,111000.0,2,1,0,1,0,0,0,0,89391.0
1087,4.0,8,44,1987.0,7,274,92000.0,131000.0,2,1,0,0,0,0,1,0,109838.0
766,2.7,17,7,1986.0,2,332,67000.0,101000.0,1,1,0,0,0,0,1,0,81859.0
638,4.9,15,1,1986.0,3,316,82000.0,114000.0,3,1,0,0,0,0,1,0,96614.0
615,4.1,18,8,1876.0,9,165,91000.0,129000.0,3,1,0,0,0,0,1,0,108126.0
1010,4.0,24,77,1986.0,0,322,113000.0,143000.0,2,0,1,0,0,0,1,0,128000.0
741,3.5,17,22,2002.0,0,18,82000.0,116000.0,2,1,0,0,0,0,1,0,97910.0
896,3.6,10,45,1986.0,0,357,90000.0,120000.0,2,0,1,0,0,0,1,0,105000.0
629,4.7,7,41,1988.0,0,345,153000.0,219000.0,3,0,1,0,0,0,1,0,186150.0
1003,3.5,7,41,1986.0,0,385,100000.0,130000.0,2,0,1,0,1,0,0,0,115000.0
1132,3.6,24,77,1986.0,0,385,110000.0,135000.0,2,0,1,0,0,0,1,0,122500.0
612,3.6,17,7,1992.0,7,269,37000.0,58000.0,2,1,0,0,0,0,0,1,46149.0
487,4.1,24,77,1986.0,0,385,100000.0,115000.0,3,0,1,0,0,0,1,0,107500.0
279,3.7,11,47,1981.0,5,253,63000.0,110000.0,2,0,1,0,0,0,1,0,86500.0
683,3.7,10,30,1938.0,7,133,130000.0,200000.0,2,0,1,0,0,0,1,0,165000.0
596,3.9,5,49,1989.0,7,126,190000.0,285000.0,2,0,1,0,0,0,1,0,237900.0
27,5.0,10,45,1986.0,0,361,93000.0,156000.0,3,1,0,1,0,0,0,0,120791.0
1176,2.9,14,21,2013.0,0,87,90000.0,150000.0,1,0,1,0,0,0,1,0,120000.0
925,3.5,21,57,1910.0,8,85,106000.0,148000.0,2,1,0,0,0,0,1,0,125168.0
789,3.9,21,81,1987.0,7,128,107000.0,150000.0,2,1,0,0,0,0,1,0,126927.0
51,3.7,16,15,1986.0,0,6,170000.0,195000.0,2,0,1,0,0,0,1,0,182500.0
396,3.7,7,41,2021.0,0,253,120000.0,240000.0,2,0,1,0,0,0,1,0,180000.0
839,4.4,24,77,1986.0,1,288,94000.0,137000.0,3,1,0,1,0,0,0,0,113088.0
303,4.1,24,77,1986.0,3,281,111000.0,161000.0,3,0,1,0,0,0,1,0,136325.0
498,4.1,10,45,1911.0,9,191,167000.0,251000.0,3,0,1,0,1,0,0,0,209000.0
1080,3.9,7,41,1943.0,7,94,97000.0,148000.0,2,1,0,1,0,0,0,0,119930.0
672,4.8,24,77,1986.0,0,313,115200.0,115200.0,3,0,1,0,0,0,1,0,115200.0
386,4.4,21,81,2017.0,0,313,183000.0,251000.0,3,0,1,0,0,0,1,0,217000.0
156,3.6,9,39,2011.0,0,41,150000.0,170000.0,2,0,1,1,0,0,0,0,160000.0
959,4.0,24,77,1986.0,0,191,105000.0,160000.0,2,0,1,0,0,0,1,0,132500.0
37,3.5,0,2,1973.0,3,123,95000.0,110000.0,2,0,1,0,0,1,0,0,102500.0
137,3.4,14,51,1914.0,7,230,90000.0,117000.0,2,1,0,0,0,0,1,0,102510.0
671,3.5,24,77,1986.0,0,286,57600.0,86822.4,2,0,1,0,0,0,1,0,72211.20000000001
98,4.2,10,18,1976.0,9,93,139000.0,257000.0,3,0,1,1,0,0,0,0,197700.0
1048,3.4,10,48,2016.0,0,244,114000.0,178000.0,2,0,1,0,0,0,1,0,145889.0
39,3.6,10,48,2014.0,8,332,152000.0,209000.0,2,1,0,0,0,0,1,0,178156.0
581,3.4,14,33,2018.0,9,134,102000.0,135000.0,2,1,0,0,0,0,1,0,116999.0
662,3.8,10,18,1987.0,9,313,107000.0,176000.0,2,0,1,0,0,0,1,0,141960.0
1121,4.3,10,45,1986.0,2,372,80000.0,124000.0,3,1,0,0,0,0,1,0,99636.0
720,2.8,15,10,1996.0,6,253,80000.0,100000.0,1,0,1,0,1,0,0,0,90000.0
218,4.2,24,77,1986.0,0,13,89000.0,135000.0,3,1,0,0,0,0,1,0,109582.0
588,4.5,13,12,2007.0,4,161,66000.0,101000.0,3,1,0,0,0,0,1,0,81665.0
301,4.6,13,12,2005.0,4,13,80000.0,132000.0,3,1,0,0,0,0,1,0,102778.0
481,3.4,3,16,2016.0,0,33,61000.0,87000.0,2,1,0,0,1,0,0,0,72851.0
680,4.3,10,18,1975.0,9,309,134000.0,257000.0,3,0,1,0,0,0,1,0,195200.0
679,3.7,10,18,1978.0,9,333,102000.0,219000.0,2,0,1,1,0,0,0,0,160500.0
1038,4.1,11,47,1853.0,9,326,139000.0,229000.0,3,0,1,0,0,0,1,0,183700.0
108,4.0,14,51,1860.0,7,313,97000.0,146000.0,2,0,1,0,0,0,1,0,121320.0
99,4.1,14,28,1967.0,9,18,144000.0,198000.0,3,0,1,0,0,0,1,0,171000.0
604,3.2,9,39,1986.0,0,414,80000.0,150000.0,2,0,1,0,1,0,0,0,115000.0
1193,3.2,15,10,1972.0,8,253,104000.0,130000.0,2,0,1,0,0,0,1,0,117000.0
632,4.4,0,2,1951.0,0,192,79000.0,114000.0,3,1,0,0,0,0,1,0,94945.0
1065,3.8,7,41,1966.0,0,331,61440.0,65280.0,2,0,1,0,1,0,0,0,63360.0
1015,4.0,10,45,2006.0,3,263,119040.0,119040.0,2,0,1,0,0,0,1,0,119040.0
759,3.7,10,68,2000.0,3,78,89000.0,145000.0,2,1,0,0,0,0,1,0,113783.0
214,4.4,3,16,1900.0,7,288,71000.0,106000.0,3,1,0,1,0,0,0,0,86875.0
85,3.5,10,48,1995.0,7,345,136000.0,222000.0,2,1,0,0,0,0,1,0,173888.0
1131,2.5,16,15,1986.0,3,313,80000.0,92000.0,1,0,1,0,0,0,1,0,86000.0
458,3.6,5,6,1960.0,0,331,112000.0,152000.0,2,0,1,0,0,0,1,0,131860.0
1161,3.1,10,45,1945.0,8,372,88000.0,106000.0,2,0,1,0,0,0,1,0,96604.0
1144,5.0,24,77,1986.0,0,151,106000.0,140000.0,3,1,0,0,0,0,1,0,121754.0
667,4.1,18,8,1891.0,9,306,75000.0,86000.0,3,0,1,0,0,0,1,0,80500.0
174,4.3,10,45,2007.0,0,361,106000.0,140000.0,3,1,0,0,0,0,1,0,121848.0
362,4.5,7,41,1986.0,0,246,91000.0,120000.0,3,1,0,0,0,0,1,0,104183.0
187,3.8,10,48,2012.0,0,345,130000.0,246000.0,2,0,1,1,0,0,0,0,188100.0
351,3.9,5,6,1989.0,6,205,61000.0,90000.0,2,1,0,0,0,0,1,0,74323.0
931,3.3,1,69,1998.0,5,18,110000.0,110000.0,2,0,1,1,0,0,0,0,110000.0
115,3.7,14,51,1972.0,7,70,71000.0,104000.0,2,1,0,0,1,0,0,0,85861.0
369,3.9,24,77,1986.0,0,260,94000.0,130000.0,2,1,0,0,0,0,1,0,110340.0
375,3.2,18,8,1987.0,8,81,57000.0,80000.0,2,1,0,0,0,0,1,0,67372.0
556,4.7,10,30,2008.0,4,13,89000.0,121000.0,3,1,0,0,0,0,1,0,103589.0
551,4.4,10,68,1983.0,9,15,139000.0,182000.0,3,1,0,0,0,0,1,0,158990.0
681,3.6,24,77,1986.0,0,266,90000.0,100000.0,2,0,1,0,0,0,1,0,95000.0
676,3.9,10,48,2004.0,9,222,133000.0,185000.0,2,0,1,0,0,0,1,0,159000.0
474,3.5,14,21,1923.0,8,385,156000.0,254000.0,2,0,1,1,0,0,0,0,204760.0
680,4.3,10,18,1975.0,9,309,94000.0,183000.0,3,0,1,0,0,0,1,0,138450.0
1075,3.6,1,24,1986.0,0,395,118000.0,181000.0,2,0,1,0,0,0,1,0,149589.0
318,3.2,5,32,1915.0,7,253,80000.0,90000.0,2,0,1,0,0,0,1,0,85000.0
10,3.8,10,45,1990.0,4,138,70000.0,80000.0,2,0,1,0,0,0,1,0,75000.0
1146,3.4,21,36,1962.0,9,369,143000.0,286000.0,2,0,1,0,0,0,1,0,214500.0
617,4.1,24,77,1986.0,0,377,100000.0,125000.0,3,0,1,0,0,0,1,0,112500.0
1044,3.6,18,8,1902.0,9,139,74000.0,103000.0,2,1,0,0,1,0,0,0,87114.0
962,3.6,20,65,1971.0,9,345,152000.0,237000.0,2,0,1,0,0,0,1,0,194200.0
1108,4.1,24,77,1986.0,0,278,75000.0,100000.0,3,0,1,0,0,0,1,0,87500.0
784,4.1,10,30,2005.0,7,340,144000.0,233000.0,3,0,1,1,0,0,0,0,188700.0
250,3.6,6,55,1682.0,0,285,79000.0,85000.0,2,0,1,0,1,0,0,0,82000.0
187,3.8,10,48,2012.0,0,333,224000.0,410000.0,2,0,1,0,0,0,1,0,317000.0
330,3.8,15,31,1923.0,9,180,91000.0,127000.0,2,1,0,0,0,0,1,0,107557.0
404,3.8,15,10,2019.0,0,313,79000.0,96000.0,2,0,1,0,0,0,1,0,87450.0
491,3.4,15,1,1998.0,4,280,78000.0,111000.0,2,1,0,0,0,0,1,0,92864.0
237,3.6,21,25,1947.0,7,253,125000.0,140000.0,2,0,1,0,0,0,1,0,132500.0
519,4.4,15,61,2010.0,5,264,108000.0,180000.0,3,0,1,0,0,0,1,0,144179.0
1180,4.3,24,77,1986.0,0,309,115200.0,144000.0,3,0,1,1,0,0,0,0,129600.0
1203,5.0,10,45,2013.0,3,361,80000.0,119000.0,3,1,0,0,0,0,1,0,97858.0
668,3.6,7,41,1871.0,5,72,78000.0,128000.0,2,1,0,0,0,0,1,0,99603.0
917,3.7,21,23,1952.0,8,288,53000.0,82000.0,2,1,0,0,1,0,0,0,66310.0
916,4.9,24,77,1986.0,0,313,86400.0,105600.0,3,0,1,1,0,0,0,0,96000.0
370,4.1,7,41,2015.0,0,313,152000.0,172000.0,3,0,1,0,0,0,1,0,162000.0
196,3.1,7,41,1963.0,9,286,44000.0,102000.0,2,0,1,0,1,0,0,0,72850.0
911,3.2,3,59,1986.0,6,345,93000.0,120000.0,2,0,1,0,0,0,1,0,106642.0
953,3.9,10,30,2003.0,7,55,184000.0,253000.0,2,0,1,0,0,0,1,0,218500.0
134,5.0,10,45,2009.0,3,332,125000.0,169000.0,3,1,0,0,0,0,1,0,145481.0
591,4.4,10,18,2018.0,0,244,164000.0,198000.0,3,1,0,1,0,0,0,0,180536.0
1184,4.2,11,47,1872.0,9,343,83000.0,110000.0,3,1,0,0,0,0,1,0,95536.0
196,3.1,7,41,1963.0,9,41,76000.0,155000.0,2,0,1,0,0,0,1,0,115103.0
947,4.0,0,2,2001.0,4,190,97000.0,134000.0,2,1,0,0,0,0,1,0,113962.0
680,4.3,10,18,1975.0,9,309,134000.0,257000.0,3,0,1,1,0,0,0,0,195200.0
1024,4.9,10,18,2014.0,0,345,106000.0,151000.0,3,1,0,1,0,0,0,0,126622.0
923,3.5,13,12,1986.0,4,18,91000.0,122000.0,2,1,0,0,0,0,1,0,105167.0
841,3.6,0,2,1956.0,5,395,97000.0,143000.0,2,1,0,0,0,0,1,0,117397.0
805,4.4,10,30,1998.0,9,332,170000.0,240000.0,3,0,1,0,0,0,1,0,205000.0
1131,2.5,16,15,1986.0,3,385,80000.0,92000.0,1,0,1,0,0,0,1,0,86000.0
1124,3.5,18,8,2008.0,5,331,240000.0,330000.0,2,0,1,0,0,0,1,0,285000.0
843,4.0,10,18,1985.0,9,331,149000.0,223000.0,2,0,1,1,0,0,0,0,185500.0
185,3.4,13,12,1828.0,8,313,90000.0,90000.0,2,0,1,0,1,0,0,0,90000.0
321,4.9,10,45,2005.0,2,218,165000.0,165000.0,3,0,1,0,0,0,1,0,165000.0
265,3.7,10,48,2012.0,0,313,181000.0,213000.0,2,0,1,1,0,0,0,0,196563.0
1163,3.4,7,41,1986.0,0,301,63000.0,88000.0,2,1,0,0,0,0,1,0,74411.0
880,3.9,17,22,2011.0,0,345,139000.0,191000.0,2,0,1,0,0,0,1,0,165124.0
549,4.1,10,30,1992.0,0,84,75000.0,113000.0,3,1,0,0,0,0,1,0,92424.0
699,4.6,10,18,1993.0,8,340,168000.0,288000.0,3,0,1,0,0,0,1,0,227750.0
704,3.8,24,77,1986.0,0,313,110000.0,130000.0,2,0,1,0,0,0,1,0,120000.0
646,4.0,11,46,1871.0,9,385,108000.0,163000.0,2,0,1,0,0,0,1,0,135403.0
936,4.0,10,30,2012.0,7,336,214000.0,328000.0,2,0,1,0,0,0,1,0,270875.0
671,4.1,24,77,1986.0,0,286,57600.0,86822.4,3,0,1,0,0,0,1,0,72211.20000000001
1182,3.8,10,68,2007.0,7,392,170000.0,220000.0,2,0,1,1,0,0,0,0,195000.0
102,4.0,10,68,1983.0,5,73,83000.0,107000.0,2,1,0,0,0,0,1,0,94087.0
508,3.9,7,41,1984.0,4,184,75000.0,85000.0,2,0,1,0,1,0,0,0,80000.0
945,4.1,23,3,1967.0,9,94,184000.0,184000.0,3,0,1,0,0,0,1,0,183950.0
